Front,Back,Tags
"glimpse
/glimps/

_…n, sanitation and
irrigation as well as fuelling record-breaking fires, gives a **glimpse** into what
this could look like for large swathes of the planet, almo…_","## glimpse

**Chinese:** n. 一瞥, 一闪\nvi. 投以一瞥, 闪烁不定\nvt. 瞥见
**English:** n. a brief or incomplete view\nn. a vague indication\nv. catch a glimpse of or see briefly
**CEFR:** B1

📊 Appears in 31 issue(s) · 33 occurrences",CEFR::B1
"militant
/'militәnt/

_Socialist Appeal, which stands “for the ideas of Marx, Engels,
Lenin and Trotsky”, has its origins in the long-banned Trotskyite **Militant**
Tendency._","## militant

**Chinese:** a. 好战的
**English:** n. a militant reformer\ns. disposed to warfare or hard-line policies
**CEFR:** C2

📊 Appears in 27 issue(s) · 33 occurrences",CEFR::C2
"scarcity
/'skɑ:siti/

_Out of the slump

Bamboo lets Nigerians invest overseas, despite a **scarcity** of dollars in the
country._","## scarcity

**Chinese:** n. 缺乏, 不足, 缺少\n[经] 缺乏, 不足
**English:** n. a small and inadequate amount
**CEFR:** C1

📊 Appears in 27 issue(s) · 33 occurrences",CEFR::C1
"transatlantic
/.trænsәt'læntik/

_It also hints at
problems with British statecraft that are more serious than a **transatlantic** tiff._","## transatlantic

**Chinese:** a. 横渡大西洋的, 大西洋彼岸的, 美国的
**English:** a. crossing the Atlantic Ocean
**CEFR:** C2

📊 Appears in 27 issue(s) · 33 occurrences",CEFR::C2
"formidable
/'fɒ:midәbl/

_Membership
of both, if it were to happen, would make China a **formidable** leader of
commercial diplomacy in Asia._","## formidable

**Chinese:** a. 巨大的, 优秀的, 可怕的, 艰难的
**English:** s. extremely impressive in strength or excellence\ns. inspiring fear
**CEFR:** B2

📊 Appears in 29 issue(s) · 33 occurrences",CEFR::B2
"libertarian
/.libә'tєәriәn/

_…of think-tanks and propagandists
adept at blurring the lines between economics, **libertarian** ideology and
conspiracy theory._","## libertarian

**Chinese:** n. 自由意志主义支持者, 行动自由者\na. 自由意志主义支持者的, 主张个人思想的
**English:** n. an advocate of libertarianism\nn. someone who believes the doctrine of free will
**CEFR:** C2

📊 Appears in 26 issue(s) · 33 occurrences",CEFR::C2
"brigade
/bri'geid/

_…me in the army are
worried that it will not be able to deliver a high-readiness **brigade** (roughly
5,000 troops) to NATO by 2024, as promised, because of equi…_","## brigade

**Chinese:** n. 旅, 队\n[法] 团体, 队, 组
**English:** n. army unit smaller than a division\nv. form or unite into a brigade
**CEFR:** C1

📊 Appears in 27 issue(s) · 33 occurrences",CEFR::C1
"lavish
/'læviʃ/

_…read as part of a rebuilding policy
aimed at China while also looking to fulfil **lavish** campaign promises._","## lavish

**Chinese:** a. 大方的, 丰富的, 浪费的\nvt. 浪费, 滥用, 慷慨给予
**English:** v. expend profusely; also used with abstract nouns\ns. very generous\ns. characterized by extravagance and profusion
**CEFR:** C2

📊 Appears in 30 issue(s) · 32 occurrences",CEFR::C2
"apartheid
/ә'pɑ:theit/

_…Cyril Ramaphosa but shows how
his enemies can exploit the weakness of the post-**apartheid** state._","## apartheid

**Chinese:** n. 种族隔离
**English:** n. a social policy or racial segregation involving political and economic and legal discrimination against people who are not Whites; the former official policy in South Africa
**CEFR:** C2

📊 Appears in 27 issue(s) · 32 occurrences",CEFR::C2
"glut
/glʌt/

_In a
**glut** of legislation, the European Commission put forward 13 proposals with
the aim of slashing emissions to 55% below their 1990 level by 2030._","## glut

**Chinese:** n. 大量, 供过于求\nvt. 使充满, 使吃饱, 过多供应\nvi. 吃得过多, 狼吞虎咽
**English:** n. the quality of being so overabundant that prices fall
**CEFR:** C2

📊 Appears in 28 issue(s) · 32 occurrences",CEFR::C2
"urgency
/'ә:dʒәnsi/

_Nixon’s
words have taken on “a new **urgency**”, as Mr Garside puts it._","## urgency

**Chinese:** n. 紧急, 催促\n[法] 紧急, 迫切, 紧急之事
**English:** n. the state of being urgent; an earnest and insistent necessity\nn. pressing importance requiring speedy action\nn. an urgent situation calling for prompt action
**CEFR:** C1

📊 Appears in 31 issue(s) · 32 occurrences",CEFR::C1
"forge
/fɒ:dʒ/

_“If someone doesn’t want to get
vaccinated and has the chance to **forge** a passport, that’s their right,” says
one counterfeiter._","## forge

**Chinese:** n. 熔炉, 铁工厂\nvt. 打制, 锻造, 伪造\nvi. 锻造, 伪造
**English:** n. furnace consisting of a special hearth where metal is heated before shaping\nn. a workplace where metal is worked by heating and hammering\nv. create by hammering\nv. make a copy of with the intent to deceive
**CEFR:** C2

📊 Appears in 31 issue(s) · 32 occurrences",CEFR::C2
"parity
/'pærәti/

_…reflect its power to buy things, according to the
doctrine of “purchasing-power **parity**”, a term coined by Gustav Cassel, a
Swedish economist, in 1918._","## parity

**Chinese:** n. 同等, 同位, 平价, 奇偶性\n[计] 奇偶性
**English:** n. (obstetrics) the number of liveborn children a woman has delivered\nn. (mathematics) a relation between a pair of integers: if both integers are odd or both are even they have the same parity; if one is odd and the other is even they have different parity\nn. (physics) parity is conserved in a universe in which the laws of physics are the same in a right-handed system of coordinates as in a left-handed system\nn. functional equality
**CEFR:** B1

📊 Appears in 26 issue(s) · 32 occurrences",CEFR::B1
"jargon
/'dʒɑ:gәn/

_Once corporate **jargon** is established, it is hard for managers to avoid using
it._","## jargon

**Chinese:** n. 专门术语, 行话, 梦话, 土语\n[计] 行话
**English:** n. specialized technical terminology characteristic of a particular subject
**CEFR:** C2

📊 Appears in 30 issue(s) · 32 occurrences",CEFR::C2
"escalate
/'eskәleit/

_Lexington

been forced to **escalate** the war: “How many more lives, American lives, is it
worth, how man…_","## escalate

**Chinese:** vi. 逐步扩大, 逐步升高, 逐步增强\nvt. 使逐步上升
**English:** v. increase in extent or intensity
**CEFR:** C2

📊 Appears in 27 issue(s) · 32 occurrences",CEFR::C2
"endorse
/in'dɒ:s/

_…l contacts with
Taiwan after Ms Tsai became president in 2016 and she failed to **endorse** the
view of leaders in Beijing that there is only “one China”._","## endorse

**Chinese:** vt. 支持, 赞同, 背书于, 签署\n[经] 赞成, 背书
**English:** v. sign as evidence of legal transfer
**CEFR:** B2

📊 Appears in 24 issue(s) · 32 occurrences",CEFR::B2
"territorial
/.teri'tɒ:riәl/

_So **territorial** limits
continued to be defined in many areas by a “Line of Actual Control” rather
than an internationally recognised boundary._","## territorial

**Chinese:** a. 领土的, 土地的, 地方的, 区域性的\nn. 本土自卫队队员
**English:** n. nonprofessional soldier member of a territorial military unit\nn. a territorial military unit\na. of or relating to a territory\na. displaying territoriality; defending a territory from intruders
**CEFR:** B2

📊 Appears in 29 issue(s) · 32 occurrences",CEFR::B2
"elusive
/i'lu:siv/

_“I must discover what it is.”

concludes of his **elusive** subject._","## elusive

**Chinese:** a. 难懂的, 易忘的, 难以捉摸的
**English:** s. difficult to describe\ns. skillful at eluding capture\ns. difficult to detect or grasp by the mind or analyze
**CEFR:** C2

📊 Appears in 31 issue(s) · 32 occurrences",CEFR::C2
"punitive
/'pju:nitiv/

_Pointlessly **punitive**

Although, in America at least, it is cheaper to lock people up for…_","## punitive

**Chinese:** a. 刑罚的, 惩罚性的\n[法] 刑罚的, 惩罚性的, 结予惩处的
**English:** a. inflicting punishment
**CEFR:** C1

📊 Appears in 28 issue(s) · 31 occurrences",CEFR::C1
"adept
/ә'dept/

_Instruction needs to be explicit,
programmatic, developmentally progressive and sustained over time as
children become **adept** at word study and morphology._","## adept

**Chinese:** a. 熟练的, 老练的, 巧妙的\nn. 能手, 内行
**English:** s. having or showing knowledge and skill and aptitude
**CEFR:** C2

📊 Appears in 28 issue(s) · 31 occurrences",CEFR::C2
"expectancy
/ik'spektәnsi/

_…und “modest evidence” of a link between higher income
inequality and lower life **expectancy**._","## expectancy

**Chinese:** n. 期待, 期望的事物, 嘱望, 希望, 期望, 预期\n[医] 预期
**English:** n an expectation\nn something expected (as on the basis of a norm)
**CEFR:** A2

📊 Appears in 22 issue(s) · 31 occurrences",CEFR::A2
"notorious
/nәu'tɒ:riәs/

_The cities most **notorious** for
homelessness have absorbed an influx of people without building enough
homes to house them._","## notorious

**Chinese:** a. 声名狼藉的, 臭名昭著的, 众人皆知的
**English:** s known widely and usually unfavorably;
**CEFR:** B1

📊 Appears in 29 issue(s) · 31 occurrences",CEFR::B1
"jurisdiction
/.dʒuәris'dikʃәn/

_The regulator claims
**jurisdiction** over the crypto assets that it defines as securities; issuers of
these must provide disclosures and abide by other rules._","## jurisdiction

**Chinese:** n. 司法权, 审判权, 管辖权\n[经] 法律管辖权, 审判权
**English:** n. in law; the territory within which power can be exercised
**CEFR:** A2

📊 Appears in 25 issue(s) · 31 occurrences",CEFR::A2
"indictment
/in'daitmәnt/

_The **indictment** alleges that Hushpuppi
promised to pay him for the arrest._","## indictment

**Chinese:** n. 起诉, 控告, 起诉状\n[经] 起诉书
**English:** n. a formal document written for a prosecuting attorney charging a person with some offense\nn. an accusation of wrongdoing
**CEFR:** B2

📊 Appears in 24 issue(s) · 31 occurrences",CEFR::B2
"abound
/ә'baund/

_**abound** for what the Six should do next._","## abound

**Chinese:** vi. 大量存在, 富于, 充满
**English:** v. be abundant or plentiful; exist in large quantities\nv. be in a state of movement or action
**CEFR:** C2

📊 Appears in 28 issue(s) · 31 occurrences",CEFR::C2
"caucus
/'kɒ:kәs/

_Democrats can afford to lose only three votes from their **caucus** in the House
and none in the Senate._","## caucus

**Chinese:** n. 领导人会议, 核心会议\nvi. 开核心会议
**English:** n. a closed political meeting\nv. meet to select a candidate or promote a policy
**CEFR:** C2

📊 Appears in 19 issue(s) · 31 occurrences",CEFR::C2
"violation
/.vaiә'leiʃәn/

_They have also tried to have some repositories of mRNA molecules taken
offline, claiming **violation** of intellectual property._","## violation

**Chinese:** n. 违反, 违背, 妨碍\n[法] 违犯, 违背, 违反
**English:** n. an act that disregards an agreement or a right
**CEFR:** A2

📊 Appears in 26 issue(s) · 30 occurrences",CEFR::A2
"amnesty
/'æmnisti/

_Separately, both **Amnesty** International, an
advocacy group, and Citizens Lab, a Canadian resea…_","## amnesty

**Chinese:** n. 大赦, 赦免
**English:** n. a period during which offenders are exempt from punishment\nn. the formal act of liberating someone\nv. grant a pardon to (a group of people)
**CEFR:** C2

📊 Appears in 22 issue(s) · 30 occurrences",CEFR::C2
"persecution
/.pә:si'kju:ʃәn/

_It struck her as
racism pure and simple, a forced displacement and oppression of people as
unjust as the **persecution** of Europe’s Jews._","## persecution

**Chinese:** n. 虐待, 迫害运动, 迫害, 烦扰\n[法] 迫害, 虐待, 困扰
**English:** n. the act of persecuting (especially on the basis of race or religion)
**CEFR:** C2

📊 Appears in 29 issue(s) · 30 occurrences",CEFR::C2
"holocaust
/'hɔlәkɔ:st/

_1789 and all that

94-year-old **Holocaust** survivor, called the comparison “odious” and said he
shed tears at…_","## holocaust

**Chinese:** n. 大屠杀, 大火灾, 毁灭, 大规模烧杀
**English:** n. an act of mass destruction and loss of life (especially in war or by fire)\nn. the mass murder of Jews under the German Nazi regime from 1941 until 1945
**CEFR:** B2

📊 Appears in 20 issue(s) · 30 occurrences",CEFR::B2
"vacuum
/''vækjuәm/

_The earthquake struck just over a month after the
assassination of Jovenel Moïse, the president, on July 7th, which has created
a political **vacuum**._","## vacuum

**Chinese:** n. 真空, 空间, 真空吸尘器\na. 真空的, 产生真空的, 利用真空的\nvt. 用吸尘器打扫
**English:** n. the absence of matter\nn. a region that is devoid of matter\nn. an electrical home appliance that cleans by suction\nv. clean with a vacuum cleaner
**CEFR:** C1

📊 Appears in 29 issue(s) · 30 occurrences",CEFR::C1
"caste
/kæst. kɑ:st/

_**caste**, refusing to work for the local landed castes or even drinking from the
village well._","## caste

**Chinese:** n. 印度的种姓制度, (排他的)社会团体
**English:** n. social status or position conferred by a system based on class\nn. (Hinduism) a hereditary social class among Hindus; stratified according to ritual purity\nn. a social class separated from others by distinctions of hereditary rank or profession or wealth\nn. in some social insects (such as ants) a physically distinct individual or group of individuals specialized to perform certain functions in the colony
**CEFR:** B2

📊 Appears in 17 issue(s) · 30 occurrences",CEFR::B2
