Front,Back,Tags
"bristling

_Better to start a war now, despite
the attendant costs, than risk a Ukraine **bristling** with foreign troops in a
decade._","## bristling

**Chinese:** a. (毛发)直立的, 发怒的
**English:** v be in a state of movement or action\nv rise up as in fear\nv have or be thickly covered with or as if with bristles\nv react in an offended or angry manner
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"meddlesome
/'medlsәm/

_**Meddlesome**
public sectors are the norm at national level, crowned by EU inst…_","## meddlesome

**Chinese:** a. 爱管闲事的, 好干涉的
**English:** s intrusive in a meddling or offensive manner
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"penultimate
/pi'nʌltimit/

_…he mountain

This was the last Olympic contest in alpinism; these were also the
**penultimate** games at which another Olympic prize was awarded—for
literature._","## penultimate

**Chinese:** a. 倒数第二的
**English:** s. next to the last
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"loch
/lɒk/

_In a poised and
poetic epilogue, in which she climbs Creag an Dubh **Loch** in the Grampians,
she writes of how the “self is poured into the stone…_","## loch

**Chinese:** n. 湖, 海湾
**English:** n. a long narrow inlet of the sea in Scotland (especially when it is nearly landlocked)\nn. Scottish word for a lake
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"welter
/'weltә/

_A **welter** of questions
and contradictions emerge from the events and the official explanations of
them._","## welter

**Chinese:** vi. 翻滚, 滚动, 沉溺, 浸湿, 起伏\nn. 翻滚, 汹涌, 混乱, 起伏, 重量级骑手
**English:** v. toss, roll, or rise and fall in an uncontrolled way\nv. be immersed in
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"preamble
/'pri:æmbl/

_In 2021—hold your breath—a **preamble** to the code
was at last agreed on._","## preamble

**Chinese:** n. 引言, 序文, 前言\n[计] 前同步; 前同步信号
**English:** n. a preliminary introduction to a statute or constitution (usually explaining its purpose)\nv. make a preliminary introduction, usually to a formal document
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"peck
/pek/

_Russian proposals were not “a
loaf from which you can **peck** out some...sultanas”, complained Alexander
Grushko, the head of the cou…_","## peck

**Chinese:** n. 配克(英美干量单位), 啄痕, 啄食, 许多\nvt. 啄, 啄食, 琢, 凿成, 扔\nvi. 啄, 吹毛求疵, 啄食, 勉强吃\n[计] 取数
**English:** n. a British imperial capacity measure (liquid or dry) equal to 2 gallons\nn. a United States dry measure equal to 8 quarts or 537.605 cubic inches\nv. hit lightly with a picking motion\nv. eat by pecking at, like a bird
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"gauche
/gәuʃ/

_“The risk of war with Ukraine is very big.” ■

Unfashionably **gauche**

internationally respected mayor, praised for turning over swathes of…_","## gauche

**Chinese:** a. 缺乏社经验的, 笨拙的, 粗鲁的, 无礼的, 偏转的
**English:** s. lacking social polish
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"harrow
/'hærәu/

_But Ms Vallance, who is based in **Harrow**, says few people do it
for the money._","## harrow

**Chinese:** n. 哈罗公学, 耙\nvt. 耙掘, 伤害, 使苦恼\nvi. 被耙松
**English:** n. a cultivator that pulverizes or smooths the soil\nv. draw a harrow over (land)
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"sate
/seit/

_Our Culture section will try to **sate** another sort of appetite and crumble one
final distinction._","## sate

**Chinese:** vt. 充分满足, 过分满意, 使厌腻
**English:** v fill to satisfaction
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"conformist
/kәn'fɒ:mist/

_much money it makes, but by its contribution to society and the nation.” In
middle-class China, his tone of **conformist** individualism fits right in._","## conformist

**Chinese:** n. 遵奉习俗, 遵纪守法者, 遵奉国教会惯例者
**English:** n. someone who conforms to established standards of conduct (especially in religious matters)\na. marked by convention and conformity to customs or rules or styles
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"overwrought
/'әuvә'rɔ:t/

_Much of the criticism seems **overwrought**._","## overwrought

**Chinese:** a. 过分劳累的, 过度紧张的, 神经质的, 过度兴奋的, 过分推敲的, 不自然的
**English:** s deeply agitated especially from emotion
**CEFR:** C1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C1
"diva
/'di:vә/

_In contrast to
their grandparents, who listened to Umm Kulthum, an Egyptian **diva**, in
secret, young Mizrahim blast Arabic music in public._","## diva

**Chinese:** n. 歌剧女主角/首席女主角, 主要女歌手
**English:** n a distinguished female operatic singer; a female operatic star
**CEFR:** B1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B1
"vellum
/'velәm/

_Still got skin in the game

**vellum** makers and tinsmiths; of sporran makers and Highland thatchers; and
f…_","## vellum

**Chinese:** n. 上等皮纸, 皮纸文书, 牛皮纸\na. 牛皮纸的
**English:** n. a heavy creamy-colored paper resembling parchment\nn. fine parchment prepared from the skin of a young animal e.g. a calf or lamb
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"commandeer
/.kɒmәn'diә/

_The soldiers there had run out of food and had been
forced to **commandeer** livestock, according to a memo they sent their
superiors._","## commandeer

**Chinese:** vt. 征用, 霸占\n[法] 强迫服役, 徵用
**English:** v. take arbitrarily or by force
**CEFR:** B1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B1
"lough
/lɒk/

_“It’s not that Germany has impeded consensus decision-making in
NATO,” says John **Lough**, author of “Germany’s Russia Problem”._","## lough

**Chinese:** n. 湖, 港湾
**English:** n. a long narrow (nearly landlocked) cove in Ireland\nn. Irish word for a lake
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"maven
/'meivin/

_In 2016 a Pentagon project called **Maven** started trying to address the “lots
of surveillance but not much to show for it” problem identified by General
Ryan._","## maven

**Chinese:** n. 内行, 专家
**English:** n someone who is dazzlingly skilled in any field
**CEFR:** C2

📊 Appears in 1 issue(s) · 2 occurrences",CEFR::C2
"decoy
/di'kɒi/

_Rémy Hemez, a French army officer, imagines a future where
armies deploy large “robotic **decoy** formations using AI to move along and
create a diversion”._","## decoy

**Chinese:** n. 圈套, 诱骗\nvt. 诱骗
**English:** n. a beguiler who leads someone into danger (usually as part of a plot)\nv. lure or entrap with or as if with a decoy
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"penance
/'penәns/

_…un yarns

Alleged fornicators and adulterers in the American colonies had to do
**penance** by standing in churches or marketplaces while wearing only bed
sheet…_","## penance

**Chinese:** n. 自我惩罚, 忏悔, 悔过, 赎罪, 苦修\nvt. 使悔罪, 使赎罪
**English:** n. a Catholic sacrament; repentance and confession and atonement and absolution\nn. voluntary self-punishment in order to atone for some wrongdoing
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"prologue
/'prәulɒ:g/

_(Other recent work finds still larger effects, of as much as three percentage
points.) If past is **prologue**, rates seem sure to remain low._","## prologue

**Chinese:** n. 开场白, 序言, 序幕\nvt. 为...作序, 加上...前言
**English:** n. an introduction to a play
**CEFR:** B1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B1
"brook
/bruk/

_**Brook**, which runs sexual-health
clinics for young people, found that attendance fell by 56% in the first year
of the pandemic._","## brook

**Chinese:** n. 小溪\nvt. 容忍
**English:** n. a natural stream of water smaller than a river (and often a tributary of a river)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"immutable
/i'mju:tәbl/

_But, as Mr Doig knows, ultimately they are
distractions from the **immutable** fact that, however ingenious medicine
becomes, one day, it will all end._","## immutable

**Chinese:** a. 不可变的, 不变的, 不能变的
**English:** a. not subject or susceptible to change or variation in form or quality or nature
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"elysian
/i'liʒiәn/

_Economic & financial indicators

Indicators

Graphic detail

**Elysian** stakes

campaign for either round have deviated from the actual vote…_","## elysian

**Chinese:** a. 乐土的, 象天堂的
**English:** a. relating to the Elysian Fields
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"fulcrum
/'fʌlkrәm/

_Fine margins

Minsky moment

The **fulcrum** is Donbas, where Russian-backed separatists have been at war
with the rest of Ukraine since 2014._","## fulcrum

**Chinese:** n. 杠杆支点, 支点\n[机] 支点
**English:** n. the pivot about which a lever turns
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"cremate
/'kri:meit/

_When she died of her injuries her family was pressed to **cremate**
her corpse without a post mortem._","## cremate

**Chinese:** vt. 烧成灰, 火葬
**English:** v. reduce to ashes
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"unerringly

_Despite its strengths, however, the administration is turning
out to be error-prone in an **unerringly** consistent fashion._","## unerringly

**Chinese:** adv. 没有偏差, 准确, 没有过错, 正确
**English:** r. without making errors
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"unwarranted
/.ʌn'wɒrәntid/

_Again and again,
misjudgment has given way to detachment, then **unwarranted** defiance._","## unwarranted

**Chinese:** a. 未获保证的, 无保证的, 未经授权的
**English:** s incapable of being justified or explained\ns without a basis in reason or fact\ns lacking justification or authorization
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"pugilism
/'pju:dʒilizm/

_…ked, a
magazine for angry contrarians, she had previously defended Mr Johnson’s
**pugilism**._","## pugilism

**Chinese:** n. 拳击
**English:** n fighting with the fists
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"elicit
/i'lisit/

_Mr Biden carelessly said that a “small
incursion” might **elicit** a lesser response._","## elicit

**Chinese:** vt. 引出, 推导出, 引起
**English:** v. derive by reason
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"credo
/'kri:dәu/

_This sits uncomfortably
with the **credo** of many pension funds, universities and other investors in
private fun…_","## credo

**Chinese:** n. 信条
**English:** n any system of principles or beliefs
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"botanical
/bә'tænikәl/

_these animal partners are harmed by noise then their **botanical** counterparts
will do badly, too._","## botanical

**Chinese:** a. 植物学的\nn. 植物性药材
**English:** n. a drug made from part of a plant (as the bark or root or leaves)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"morose
/mә'rәus/

_…awarded
the novelist the légion d’honneur, was a form of “group therapy” for a
**morose** nation, and was designed “to convert the French to optimism”._","## morose

**Chinese:** a. 郁闷的, 孤僻的
**English:** s showing a brooding ill humor
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"incubation
/.inkju'beiʃәn/

_Missing is what Mr
Beckerman—borrowing from Silicon Valley—calls the vital stage of
“**incubation**”._","## incubation

**Chinese:** n. 抱蛋, 孵化, 酝酿\n[医] 孵育, 孵化, 潜伏, 宿庙求梦(古希腊)
**English:** n. maintaining something at the most favorable temperature for its development\nn. (pathology) the phase in the development of an infection between the time a pathogen enters the body and the time the first symptoms appear
**CEFR:** C2

📊 Appears in 1 issue(s) · 2 occurrences",CEFR::C2
"glaze
/'gleiz/

_**Glaze** of glory

America’s Arts and Crafts movement, a backlash against mechanisation that
began in the late 19th century._","## glaze

**Chinese:** n. 釉, 上光, 光滑面\nvt. 装以玻璃, 上釉于\nvi. 变得光滑, (目光)变呆滞
**English:** n. any of various thin shiny (savory or sweet) coatings applied to foods\nn. a glossy finish on a fabric\nn. a coating for ceramics, metal, etc.\nv. coat with a glaze
**CEFR:** C2

📊 Appears in 1 issue(s) · 2 occurrences",CEFR::C2
"languid
/'læŋgwid/

_All
those panning shots and wagon trails are said to be too **languid** for today’s
audiences, who want more action and whizzier effects._","## languid

**Chinese:** a. 疲倦的, 无力的, 阴沉的
**English:** s lacking spirit or liveliness
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"compartment
/kәm'pɑ:tmәnt/

_in the glove **compartment** and a guide who itched to shoot any wildlife he
saw, camels excepted._","## compartment

**Chinese:** n. 分隔间, 卧车包房, 防水舱隔\n[医] 隔室, 隔间
**English:** n. a space into which an area is subdivided\nn. a partitioned section, chamber, or separate room within a larger enclosed area
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"eerie
/'iәri/

_…d a long period of uncertainty, one which in Ukraine
took the form of an almost **eerie** calm as the country and its leaders resolved
not to panic._","## eerie

**Chinese:** a. 怪诞的, 可怕的, 奇异的, 令人迷惑不解的
**English:** s. suggestive of the supernatural; mysterious\ns. inspiring a feeling of fear; strange and frightening
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
